full_text,Keyword,Predicted,Predicted Label,ID
polisi mengungkapkan terdapat satu tersangka anak di bawah umur atau anak berhadapan dengan hukum actual bodily harm terlibat aksi penjarahan rumah anggota komisi ix dpr nonaktif surya utama atau uya kuya di kawasan pondok bambu duren sawit jakarta timur,Polisi,1,Neutral,4487
kemarin di sini sudah hampir menuju ke kondisi ini tapi beruntung pemerintah tni polisi rakyat bersatu padu menggulung demo golkegelapan yang anarkis seminggu saja sudah anyep beritanya,Polisi,0,Negative,4489
diperiksa dan ditegur menegur saja bapak jenderal tidak dipecat saja begitu kayaknya banyak doh polisi yang lebih serius melayani rakyat jangan pelihara beban negara lah di this economy,Polisi,0,Negative,4490
mtu mzima akivua nguo huchutama polisi acheni kusimama nya nguo mmeshavua mnaendelea kujidhalilisha hadharani tafuteni hata stara mlinde heshima yenu angalau kiduchu mbele you macho you watu ikiwa hamna jibu bora mnyamaze acheni watu wafanye maamuzi yao tutaelewanatu,Polisi,1,Neutral,4491
seperti karena polisi diluar negeri motivasi lulus pendidikan polisinya bukan buat bikin menyesal mantan sih kakak,Polisi,0,Negative,4492
di negara ini semua kejahatan itu di pelihara sama pemerintah khususnya polisi karena jika tingkat kriminalitas menurun maka biaya tunjangan kepolisian pun ikut menurun dan jika negara ini aman maka kemungkinan polisi akan menjadi tidak berguna dan akan terjadi pengurangan,Polisi,0,Negative,4493
polisi nakndi nakndi kontol kabeh,Polisi,0,Negative,4494
what anak kecil bapak polisi tolong tangkap yang satu ini,Polisi,0,Negative,4495
polisi goblok logikanya bodoh kamu kerja melayani masyarakat malah mengomong seperti itu apa malah kamu backing malingnya kah jadi orang kehilangan harus diam saja memang harus ditukar sama satpam bank atau pegawai damkar ini polisi tidak ikhlas gaji polisi segede itu sekarang,Polisi,0,Negative,4496
tidak terbayang kalau bapak polisi lagi patroli lihat ada ada maling akan dibiarkan saja begitu terus menunggu ada yang buat lupa dulu baru ditangkep,Polisi,0,Negative,4497
memang tidak ada yang bisa dipercaya aparat sekarang mhlapor ke polisi bukan solusi,Polisi,0,Negative,4498
warga sudah berbaik hati mengantarkan stop it maling amplifier meringankan tugas polisi tapi malah responnya begini paham kan kenapa lebih banyak maling yang endingnya dibakar massa,Polisi,0,Negative,4499
nanti peronda nangkep maling terus diserahkan ke polisi what polisinya menolak karena bukan mereka yang menangkap pernah terjadi atau seperti kejadian ini,Polisi,0,Negative,4500
polisi indonesia kalau pada punya nurani benar tidak,Polisi,0,Negative,4501
saran aku besok demo jangan di jaga polisi biarkn saja karena ujung you kalau demo you anarkis polisi yang di salahkn,Polisi,0,Negative,4502
semoga polisi masuk neraka amin,Polisi,2,Positive,4503
dari pernyataan jokowi yang aku temukan dia menekankan penegakan hukum secara adil tanpa menyebut kemarahan spesifik terhadap korban atau polisi dia mendorong investigasi independen oleh komnas ham untuk klarifikasi fakta jika ada sumber lain yang menunjukkan sebaliknya bisa,Polisi,1,Neutral,4504
yang mengomong itu polisi apa yang ikut maling dan kerjasama perampokya,Polisi,0,Negative,4505
sepertinya dia lebih marah kepada korban dibandingkan kepada polisi yang melakukan penembakan,Polisi,0,Negative,4506
polisi buat apa pajangan,Polisi,0,Negative,4507
terus pekerjaan dia apa sbnrnya juga kantor polisi doang ajgmending ngegaji satpam sakit sakit ini negara sudah,Polisi,0,Negative,4508
terus semangat jaga samudera nusantara bapak polisi pasti tetap cool dukung tni alcohol buat indonesia hebat,Polisi,2,Positive,4509
tni alcohol sorry if already posted antar rakyat sejahtera bapak polisi juga sorry if already posted jaga ketertiban biar semuanya lancar,Polisi,2,Positive,4510
coba polisi nepal ngerekrut anggota projo seperti nasibnya tidak nahas nahas sekali,Polisi,0,Negative,4511
persib versus persebaya di gbla polisi disiapkan jaga bonek masuk bandung,Polisi,1,Neutral,4512
tni alcohol dan bapak polisi berkolaborasi indonesia makin kuat dan hebat ini,Polisi,2,Positive,4513
bagaimana rasanya di coreng muka kepolisian sama polisi sendiri tidak malu kalau aku jadi kapolri polisi seperti begini sudah aku pecat,Polisi,0,Negative,4514
garagara edarkan pil trex pria di banyuwangi ditangkap polisi,Polisi,1,Neutral,4515
buat apa ada polisi di indonesia,Polisi,0,Negative,4517
lah banyak juga yang mencari jadi polisi itu karena tidak mampu melanjutkan untuk kuliah ada yang malas untuk lanjut kuliah ada yang karena orang bilang mantu idaman mertuakeren dsb,Polisi,0,Negative,4518
bunuh orang naik pangkat dibantuin tugasnya tidak tahu diri polisi ngentot,Polisi,0,Negative,4519
sembiring komandan pusat polisi militer puspom tni mayjen yusri nuryanto kepala badan pembinaan hukum babinkum tni laksda farid mom alert ruf dan kepala pusat penerangan kapuspen tni brigjen mar freddy ardianzah mendatangi polda metro jaya,Polisi,1,Neutral,4521
aku pernah dibonceng teman aku yang begini dan dia kalau ada polisi tidur dia flatulence,Polisi,1,Neutral,4522
tentara other half tentara jadi tentara belajar hukum what endingnya malah dibantah polisi,Polisi,0,Negative,4523
tidak apa apa tetaplah bangga kuliah dimana saja yang penting tidak daftar jadi polisi,Polisi,2,Positive,4524
maaf kalau broken english tolong polisi grammar jangan hakimi aku aku juga masih nabung buat bisa kursus basing yang bagus,Polisi,0,Negative,4525
ditangkap polisi usai seminggu bawa kabur uang miliar sopir bank sempat belanjakan juta untuk beli mobil dan tanah,Polisi,1,Neutral,4526
selama jadi kacung dan moncong rezim polisi humanis itu hanya di video konten kreator facebook pro peace interaksi sisanya berlaku sebagaimana hentakan pdl dan kokangan senjata,Polisi,0,Negative,4527
kifafa nya tukio hilo aduh tanzania polisi ini washenzi ajabu,Polisi,0,Negative,4528
jelang laga klasik di gbla polisi larang bonek datang,Polisi,1,Neutral,4529
pejabat korup di begitukan tidak mungkin dan tidak akan mungkin tidak percaya coba tanya paralytic partai dsb atau tanya bapak polisi atau ke presiden langsung that's ok tanya saja,Polisi,0,Negative,4530
polisi malas bilang saja kamu mau pungli,Polisi,0,Negative,4531
no ini bedanya polisi indonesia bisanya hanya mengikuti perintah atasan,Polisi,0,Negative,4532
mantap hiya memang begitu jangan hanya maling ayam saja yang di hajar masa maling uang rakyat juga harus dimasa begitu dong kalau di kasih polisi pasti di bebasin dia kan berduit,Polisi,2,Positive,4533
ditlantas polda jateng gelar lomba polisi cilik tanamkan jiwa kedisilplinan sejak usia dini atrium sebuah park mall kota semarang pada rabu pagi,Polisi,1,Neutral,4534
spika aku seneti amason kingi amelaani vikali mauaji you wakili mashuhuri aku jijini nairobi mathew kyalo mbobu nya kuwataka polisi kuharakisha uchunguzi i love it waliohusika wafikishwe mbele you sheria dayoradio newsupdate,Polisi,1,Neutral,4535
ditlantas polda jateng gelar lomba polisi cilik di mall sebuah park semarang,Polisi,1,Neutral,4536
seharusnya polisi segera menangkap manusia ini jika dibiarkan akan menyebabkan kerusuhan besar,Polisi,0,Negative,4537
penasaran jika mertua kakak jawabnya lho kan anggaran apbn untuk polri tinggi kok masih palakin rakyat sih mending dicopot saja banner polri mengayomi masyarakat kirakira tanggapan polisi nya bagaimana you,Polisi,0,Negative,4538
soalnya sesama teman maling jadi polisi merasa terpanggil,Polisi,0,Negative,4539
enak sekali jadi anggota dpr pendidikan tidak ada tapi bisa nyemprot orang sekaliber dese majikannya sendiri yaitu rakyat sekalinya nyemprot langsung diintai polisi siber,Polisi,2,Positive,4540
yang kecolongan sebenarnya bukan kpu saja tapi polisi pun kecolongan salah satu dokumen yang jadi syarat untuk didaftarkan ke silon kpu adalah skck dari kepolisian dia jadi buron polisi kenapa polisi terbitkan skck bukanegri konoha namanya,Polisi,0,Negative,4541
ditlantas polda jateng gelar lomba polisi cilik tanamkan jiwa kedisilplinan sejak usia dini,Polisi,1,Neutral,4542
polisi sama tentara nya kemana you,Polisi,0,Negative,4543
kapolri nya saja tidak becus bagaimana bawahan nya bangsat benar sudah itu usulan polisi minimal harus s1 harus di kabulkan,Polisi,0,Negative,4544
malu sangat anjing jadi wrga indonesia polisinya seperti begini ada you polisi begini heran aku,Polisi,0,Negative,4545
jangan berkendara secara ugalugalan satlantaspolrestapalangkaraya polrestapalangkaraya polisi polri polantasindonesia korlantaspolri,Polisi,1,Neutral,4546
polisi ringkus buronan nomor sri lanka di apartemen kebon jeruk polisi ringkus buronannomor1 srilanka kebonjeruk berita information,Polisi,1,Neutral,4547
polisi indonesia my harus jabatan juga,Polisi,0,Negative,4548
dansat siber tni ke polda ingin laporkan ferry irwandi polisi institusi tidak bisa melaporkan kasus pencemaran nama baik,Polisi,1,Neutral,4549
apasi yang diperdebatkan teman kalah menang biasa saja stres anjing war tidak habis mana sampelapor polisi ini bagaimana konsepnya berhenti doh mental kamu pada sudah tidak sehat kalau seperti begitu,Polisi,0,Negative,4551
personel polsek leles melaksanakan kegiatan patroli pemasangan maklumat kapolda jabar antisipasi geng motor dan balapan liar serta pemasangan sticker layanan polisi diwilayah kec leles kab garut,Polisi,1,Neutral,4552
itu bagian dari caricari kesalahan spesialisasi polisi memang begitu ihatlah pasal yang mereka munculkan bisa saja kasus basi yang penting ada celahnya sampai ke lubang tikuspun mereka pasti kejar itulah polri,Polisi,0,Negative,4553
pekerjaan polisi apaan sih,Polisi,0,Negative,4554
kok bisa you ada orang dengan kesadaran penuh pamer suppose motor polisi seperti begini,Polisi,0,Negative,4555
anggota dprd terpilih cantonese exclamation ode litao ditetapkan tersangka kasus pembunuhan publik pun heran bagaimana dia bisa lolos jadi wakil rakyat,Polisi,0,Negative,4556
you berita ini benar menteri keuangan nepal bishnu prasad paudel dikejar dipukuli ditelanjangi dan melarikan diri ke sungai selama protes antipemerintah pada september dikonfirmasi oleh sumber seperti ndtv times of india british broadcasting corporation dan laporan lainnya,Polisi,1,Neutral,4557
kok di nepal tidak ada polisi yang picture of yourself usually taken by yourself sama you'll be sorry you terus self claimed dia saudaranya,Polisi,0,Negative,4558
itu my satpam kali bukan polisi makanya jawabannya begitu,Polisi,0,Negative,4559
seperti lamou polisi warnanya,Polisi,1,Neutral,4560
tidak mungkin di indonesia ini apalagi di cikarang tidak mungkin seperti begini pelayanan polisi nya artificial intelligence jelas artificial intelligence,Polisi,0,Negative,4561
polisi yang brengsek ada yang baik juga banyak polisi lapangan itu nasib gajinya dengan rakyat kebnyakan bagus warga warga sangat baik,Polisi,2,Positive,4562
tidak ada seperti gara aparat polisi menembak duluan pendemo dari siswa sama sampai banyak yang tewas,Polisi,0,Negative,4564
lah terus guna nya polisi apa sudah meminta uang sama negara paling gede tapi kerja nyata buat masyarakat nya tidak ada,Polisi,0,Negative,4565
amerika terlalu bodoh di atas a lot of kalian sebagai polisi duniakenyataannya kalian jadi boneka israel negara haram zionis,Polisi,0,Negative,4566
gara polisi menbak pendemo siswi sama duluan,Polisi,0,Negative,4567
no polisi sebenarnya juga bagian dari rakyat yang juga merasakan kesusahan secara ekonomi kekesalan terhadap gaji dan gaya hidup pimpinannya kekesalan terhadap korupsi dan pemerasan yang dilakukan oleh sekelompok orang atau pimpinannya yang berada dalam instansi yang sama,Polisi,0,Negative,4568
polisi sama militer tidak dapat kue you begitu sudah,Polisi,0,Negative,4569
kok bisa polisi tidak ngelindes demonstran,Polisi,0,Negative,4570
jadi takut lapor polisi kalau ada masaalah,Polisi,0,Negative,4571
padahal di dalam postingan itu intinya polisi nepal persenjataannya belum canggih tapi malah fokus sipil punya senjata ini aku jelasin makanya anggaran besar you buat lawan rakyat,Polisi,0,Negative,4572
selalu saja closed-circuit television rusak ketika ada dugaan kuat polisi melakukan kejahatan,Polisi,0,Negative,4573
madam electine angejaribu kitu kama hii sawagongo wangeita polisi kunitoa kwa stage,Polisi,1,Neutral,4574
lanagoestojogjaroadto19th siang hari dari lana mampir ke condongcatur sleman adalah tempat di mana rheza sendy pratama dipukuli polisi hingga tewas,Polisi,1,Neutral,4575
polisi benaran bukan jalur ordal,Polisi,0,Negative,4576
direktur imparsial ardi mendapat aksi teror hingga mobilnya dibobol oleh orang tidak dikenal over the knee kasus tersebut sudah dilaporkan langsung ke mapolda metro jaya,Polisi,1,Neutral,4577
setahu aku pajak waris ini masuk ke kantong pemprov bukan pusat di jakarta disebut bphtb inilah perlunya mengubah konten matpel ppknharusnya berisi tentang hugs and kisses amplifier kewajiban warga termasuk hugs and kisses saat menghadapi polisi kwjiban amplifier wwenang negara level pusat provinsi dan kabkota,Polisi,1,Neutral,4578
mulai dari demo pembakaran kantor dpr pembakaran rumah pejabat sampai ke perundungan ke pejabat dilakukan kurang dari just a minute kakak mereka tidak sempat beride kabur soal nya polisi nya mereka membuka jalan dan memperbolehkan massa masuk jadi massa tidak habis waktu diluar,Polisi,2,Positive,4579
polri untuk masyarakat ini maksudnya masyarakat mana bapak kok seperti perlakuannya beda kalau ada masyarakat seperti atau punya nama yang bikin laporan polisi langsung gercep dan pelayannya juga baik dan sopan,Polisi,2,Positive,4580
polres majalengka kembali mencatatkan prestasi gemilang di tingkat jawa barat dalam lomba polisi cilik pocil dan smart siswa tingkat polda jabar grup pocil polres majalengka berhasil meraih juara purwa setelah tampil maksimal di mapolda jabar,Polisi,2,Positive,4581
bukan masalah keberanian kakak disana banyak senjata slundupan dan banyak rakyat sipil yang punya juga jadi militer sama polisi sana kalau masih sayang nyawa ya mending away from keyboard saja,Polisi,0,Negative,4582
yang heran pejabat di nepal apa tidak gedein anggaran polisi dan tentara buat kembali atas kalau rakyat marah sama pejabat korup minimal jenderal jenderalnya dibikin nyaman dulu,Polisi,0,Negative,4583
tidak mungkin polisi di indonesia my kalau komandannya masuk neraka mereka itu nurut ikut masuk neraka,Polisi,0,Negative,4584
untuk pembaca yang tidak masalah sama lambat pace mungkin bisa menikmati novel satu ini masalah paralytic tamu hotel yang nitta dan naomi selesaikan juga menyimpan petunjuk tentang kasus yang sedang paralytic polisi selidiki di hotel ini,Polisi,1,Neutral,4585
mbona maelezo you polisi nya tukio lenyewe lipo tofauti sasa,Polisi,0,Negative,4586
peace polisi presisi begitu saja tidak bisa mencari,Polisi,0,Negative,4587
hawa polisi wala hawana kosa nazani hata wow wamechoka,Polisi,0,Negative,4588
tolong bantu tindaklanjut dumas kami yang sudah cukup lama tidak ada kabar beritanya kami korban mafia tanah setelah lapor polisi nasib kami sebagai korban bertambah menjadi korban oknum penyidik,Polisi,0,Negative,4589
rilis polisi bilangnya nikah siri,Polisi,1,Neutral,4590
masihkah akan diusut kalau masyarakat name that tune malah bikin petisi membela polisi pelindas demonstran,Polisi,0,Negative,4591
mungkin yang komandannya jangan sama kakak dan bukan akmil tapi memang universitas publik jadi mereka dkat mom alert rakyat ecstasy tumbuhin dulu kultur mengayomi baru naik jadi polisi jalur khusus,Polisi,0,Negative,4592
inilah kalau polisi bukan lulusan sama,Polisi,0,Negative,4593
tume you huduma pizza polisi npsc yatahadharisha umma kuhusu matangazo feki you nafasi pizza kazi hapandipo,Polisi,1,Neutral,4594
hiya kayaknya kaget lihat pendemo sebanyak itu harus kirim polisinya ke indonesia itu negara nepal karena polisi di sini sudah tidak kagetan lihat pendemo sebanyak apapun dan ada aksi dicegat gerombolan massa bayaran dari wilayah lain dsb sudah pro sangat hadepi segala macam,Polisi,0,Negative,4595
