row_index,text,entity,role,ID
5479,dalilah andani teman laras faizati membantah tuduhan polisi laras memprovokasi massa demo mabes polri menyebut konten laras luapan emosi spontan berita kematian affan kurniawan polisi menetapkan laras,affan kurniawan,PER,6062
5479,dalilah andani teman laras faizati membantah tuduhan polisi laras memprovokasi massa demo mabes polri menyebut konten laras luapan emosi spontan berita kematian affan kurniawan polisi menetapkan laras,laras,PER,6062
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,ndani,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,wanachama,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,wemgi wanazuiwa,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,ukumbi,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,wamejaza askari,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,wengi ambao tayari wameshakaa,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,ukumbi,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,mvurugano,PER,6071
5488,ndani ukumbi mahakama wamejazana mapolisi nje mahakama wanachama wemgi wanazuiwa kuingia ndani ukumbi mahakama wamejaza askari polisi wengi ambao tayari wameshakaa ndani ukumbi mahakama mvurugano ndani mahakama nje mahakama mkubwa law enforcement officer,mkubwa,PER,6071
5490,mhj bunnies nyebut cegil chief executive officer ador saham berani bersuara melawan hybe diputer balikkan fakta hybe karyanya diambil dipecat terbukti bersalah polisi korea dimatikan sebegitunya hybe,cegil,PER,6074
5490,mhj bunnies nyebut cegil chief executive officer ador saham berani bersuara melawan hybe diputer balikkan fakta hybe karyanya diambil dipecat terbukti bersalah polisi korea dimatikan sebegitunya hybe,ador saham,PER,6074
5490,mhj bunnies nyebut cegil chief executive officer ador saham berani bersuara melawan hybe diputer balikkan fakta hybe karyanya diambil dipecat terbukti bersalah polisi korea dimatikan sebegitunya hybe,hybe,PER,6074
5490,mhj bunnies nyebut cegil chief executive officer ador saham berani bersuara melawan hybe diputer balikkan fakta hybe karyanya diambil dipecat terbukti bersalah polisi korea dimatikan sebegitunya hybe,hybe,PER,6074
5490,mhj bunnies nyebut cegil chief executive officer ador saham berani bersuara melawan hybe diputer balikkan fakta hybe karyanya diambil dipecat terbukti bersalah polisi korea dimatikan sebegitunya hybe,hybe,PER,6074
5491,sinting anjing polisi luka demo dikasih kenaikan pangkat nasib rakyat korban almarhum affan dilindas brimob kedepannya nyuburin oknum sengaja bikin ricuh biar terluka,affan,PER,6075
5492,inisiator demo husein hafid dihadang massa posko pengawalan pansus hugs and kisses angket pemakzulan bupati pati senin malam september massa menolak kedatangannya menyinggung keputusan husein membatalkan aksi jilid ketegangan polisi,husein hafid,PER,6076
5492,inisiator demo husein hafid dihadang massa posko pengawalan pansus hugs and kisses angket pemakzulan bupati pati senin malam september massa menolak kedatangannya menyinggung keputusan husein membatalkan aksi jilid ketegangan polisi,husein,PER,6076
5496,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan,jenderal polisi drs listyo sigit prabowo,PER,6080
5499,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika pernyataan kapolri dead on arrival peringatan maulid nabi muhammad saw,jenderal polisi drs listyo sigit prabowo,PER,6083
5507,standard operating procedure uang ditingga teller pegawai bank ninggain menunggu polisi polisi toilet persekongkolan semudah,bank ninggain,ORG,6095
5512,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika pernyataan kapolri peringatan maulid nabi muhammad saw hijriah,jenderal polisi drs listyo sigit prabowo,PER,6101
5519,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika tingkatkan sinergijagakedamaian wujudkan indonesiaharmonis,jenderal polisi drs listyo sigit prabowo,PER,6112
5521,oknum polisi diletakkan jokowi menjaga kekuasaannya,jokowi,PER,6115
5522,okelah pangkat memikirkan orang orang meninggal ulah aparat alias affan meninggal kelindes polisi lindes diadain petisi tolak pemecatan wow keren indonesia,affan,PER,6117
5523,berdebat menyebut supporter music genre penindas kelompok gender marginal lgbtqia berteriak acab polisi bad game gender marjinal notabene samasama kelas tertindas,lgbtqia,PER,6118
5524,omongan jungkook sasaeng masuk rumah jungkook kecuali polisi point of view goblok point of view bareng pacar benaran sinting,jungkook sasaeng,PER,6119
5524,omongan jungkook sasaeng masuk rumah jungkook kecuali polisi point of view goblok point of view bareng pacar benaran sinting,jungkook,PER,6119
5526,shida polisi wanakula naokama hii mixed race mutindwa,naokama hii,PER,6122
5533,ijazah jokowi unsur politiknya polisi berhatihati menanganinya kesalahan dibilang kriminisaasiparcok bela jokowi dsb,jokowi,PER,6131
5533,ijazah jokowi unsur politiknya polisi berhatihati menanganinya kesalahan dibilang kriminisaasiparcok bela jokowi dsb,jokowi,PER,6131
5535,ba bertgjwb bobolnya pdn ba melarang anak buahnya lapor polisi terkait kss pdn diduga lindungi dirjen pengelola judol rajin setor dialihkan korupsi menyambung serangan siber menteri melaporkan,ba bertgjwb,PER,6133
5535,ba bertgjwb bobolnya pdn ba melarang anak buahnya lapor polisi terkait kss pdn diduga lindungi dirjen pengelola judol rajin setor dialihkan korupsi menyambung serangan siber menteri melaporkan,ba,PER,6133
5535,ba bertgjwb bobolnya pdn ba melarang anak buahnya lapor polisi terkait kss pdn diduga lindungi dirjen pengelola judol rajin setor dialihkan korupsi menyambung serangan siber menteri melaporkan,judol,PER,6133
5536,polisi read-write polsek besuki bripka jefry prianatama dampingi pilih kapolsek besuki akp hug abdullah same here hadiri maulid nabi muhammad saw aula kantor kecamatan besuki dihadiri paralytic tokoh agama jajaran pemerintah desa sekec besuki,bripka jefry prianatama dampingi,PER,6135
5536,polisi read-write polsek besuki bripka jefry prianatama dampingi pilih kapolsek besuki akp hug abdullah same here hadiri maulid nabi muhammad saw aula kantor kecamatan besuki dihadiri paralytic tokoh agama jajaran pemerintah desa sekec besuki,akp hug abdullah same here,PER,6135
5539,adili united states of america takut polisi atao jaksa takut serahkan penny ifron persaudaraan islam selesai,penny ifron,PER,6140
5548,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika pernyataan kapolri dead on arrival peringatan maulid nabi muhammad sibling alert,jenderal polisi drs listyo sigit prabowo,PER,6151
5552,nadiem korupsi laptop ukuran lnting kerjanya bersih polisi hoegeng miskin bersih prabowo telanjur napak tanah penderitaan rakyat solusinya orang tidak tahu penderitaan orang miskin,nadiem,PER,6158
5552,nadiem korupsi laptop ukuran lnting kerjanya bersih polisi hoegeng miskin bersih prabowo telanjur napak tanah penderitaan rakyat solusinya orang tidak tahu penderitaan orang miskin,hoegeng,PER,6158
5552,nadiem korupsi laptop ukuran lnting kerjanya bersih polisi hoegeng miskin bersih prabowo telanjur napak tanah penderitaan rakyat solusinya orang tidak tahu penderitaan orang miskin,prabowo,PER,6158
5554,polisi hii nchi wana maisha magumu yaani wanakamata watu wema mchana ila kuwaachia wanawaachia usiku manane yaani moja kati kazi pizza hovyo kwa hii nchi basi polisi wahovyo,polisi,PER,6160
5554,polisi hii nchi wana maisha magumu yaani wanakamata watu wema mchana ila kuwaachia wanawaachia usiku manane yaani moja kati kazi pizza hovyo kwa hii nchi basi polisi wahovyo,wahovyo,PER,6160
5555,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat jaga persatuan kesatuan dinamika pernyataan kapolri dead on arrival peringatan maulid nabi muhammad saw hug,jenderal polisi drs listyo sigit prabowo,PER,6161
5556,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika pernyataan kapolri dead on arrival amplifier peringatan maulid nabi muhammad saw,jenderal polisi drs listyo sigit prabowo,PER,6162
5557,mendaftar membantu polisi menyelamatkan kota jericho mengejar hyde lupa log jumat september wib,hyde,PER,6163
5558,salah siswa evermore academy membantu polisi mengejar hyde menyelamatkan kota jericho,evermore academy,ORG,6165
5558,salah siswa evermore academy membantu polisi mengejar hyde menyelamatkan kota jericho,hyde,PER,6165
5559,semenjak hyde muncul meneror kota jericho masyarakat kota jericho korban luka tubuh korban tercabik brutal manusiawi polisi berbuat penduduk mengungsi,hyde,PER,6166
5560,kapolres brebes pimpin rapat penyusunan perjanjian kerja yayasan kemala bhayangkari polresbrebes polresbrebesapik bhabinkamtibmas humaspolri polriuntukindonesia polrihadir polisiindonesia polripresisi brebeshariini,yayasan kemala bhayangkari,ORG,6167
5564,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika sinergijagakedamaian,jenderal polisi drs listyo sigit prabowo,PER,6174
5565,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuanampkesatuan dinamika pernyataan kapolri dead on arrival ampperingatan maulid nabi muhammad saw hug,jenderal polisi drs listyo sigit prabowo,PER,6175
5566,rudi menangis ditangkap polisi terdesak ekonomi pemuda medan beli beras pakai ijazah sri mulyani,rudi,PER,6178
5566,rudi menangis ditangkap polisi terdesak ekonomi pemuda medan beli beras pakai ijazah sri mulyani,sri mulyani,PER,6178
5568,maidan revolution nanam sniper menembak arah polisi demonstran korban jatuh disalahin pemerintah,nanam,PER,6180
5569,gara gara ferry keras ruu tni gara gara ferry naekin berita intelligence tni ketahuan ngerusuh ketangkep polisi,ferry,PER,6181
5569,gara gara ferry keras ruu tni gara gara ferry naekin berita intelligence tni ketahuan ngerusuh ketangkep polisi,ferry,PER,6181
5570,postingan ingusencer ketut stop it rindu kompor es cosmos lapor negeri that's ok wartawan investigasi modal menuduh polisi buka fire called anarchist,cosmos,PER,6182
5575,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika sinergijagakedamaian wujudkan indonesia harmonis,jenderal polisi drs listyo sigit prabowo,PER,6190
5576,berdasarkan uu no offence tni peran tni keamanan siber terbatas ancaman pertahanan negara penegakan hukum warga sipil urusan pidana sipil wewenang polisi ferry irwandi langkah tni dikritik pelampauan,ferry irwandi,PER,6191
5578,polisi polisi skena,skena,PER,6196
5583,kapolri ajak jaga persatuan peringatan maulid nabi muhammad saw kapolri jenderal polisi drs listyo sigit prabowo menghadiri acara dead on arrival peringatan maulid nabi muhammad saw lapangan presisi polda metro jaya minggu,jenderal polisi drs listyo sigit prabowo,PER,6203
5588,sinergijagakedamaian wujudkan indonesia harmonis polisi hadir melindungi masyarakat,sinergijagakedamaian,ORG,6214
5590,sherina munaf banjir dukungan dipanggil polisi terkait kucing uya kuya,sherina munaf,PER,6217
5590,sherina munaf banjir dukungan dipanggil polisi terkait kucing uya kuya,uya kuya,PER,6217
5592,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika tingkatkan sinergijagakedamaian,jenderal polisi drs listyo sigit prabowo,PER,6220
5596,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika kapolri dead on arrival peringatan maulid nabi muhammad saw hijriah,jenderal polisi drs listyo sigit prabowo,PER,6230
5597,kepala bidang profesi pengamanan polda not that bothered kombes pol wildan alberd mkp beserta jajaran staf melaksanakan kegiatan menembak mako scholastic assessment test brimob polda not that bothered tujuan memantapkan keterlampilan personel bidpropam polda not that bothered bertugas polisi polwan,kombes pol wildan alberd mkp,PER,6234
5599,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika adasinergijagakedamaian wujudkan indonesia harmonis,jenderal polisi drs listyo sigit prabowo,PER,6236
5602,polres kutai timur polsek bengalon menjaga silaturahmi sinergi polisi masyarakat bhabinkamtibmas desa tepian kecamatan bengalon kabupaten kutai timur brigpol hutri situmorang same here sambangi warga binaan desa,hutri situmorang,PER,6240
5604,polisi humanis bhabinkamtibmas polsek sipispis polres tebing aiptu iwan kukuh membantu warga prosesi pemakaman almarhum cokro,aiptu,PER,6243
5604,polisi humanis bhabinkamtibmas polsek sipispis polres tebing aiptu iwan kukuh membantu warga prosesi pemakaman almarhum cokro,iwan kukuh,PER,6243
5604,polisi humanis bhabinkamtibmas polsek sipispis polres tebing aiptu iwan kukuh membantu warga prosesi pemakaman almarhum cokro,cokro,PER,6243
5605,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika adasinergijagakedamaian,jenderal polisi drs listyo sigit prabowo,PER,6244
5607,alasan polisi panggil sherina munaf,sherina munaf,PER,6249
5614,kepolisian resor kota polresta tangerang polda banten berhasil meringkus peria berinisial terduga pelaku tindak pidana kekerasan rumah tangga kdrt istrinya mengakibatkan kematian,peria,PER,6258
5615,kapolri jenderal polisi drs listyo sigit prabowo mengajak elemen masyarakat menjaga persatuan kesatuan dinamika pernyataan,jenderal polisi drs listyo sigit prabowo,PER,6259
5626,manipulasi uu alright warisan jokowi jebakan rakyat tni amplifier prabowo rezim busuk jokowi mewarisi racun ganas aneka produk kebijakan amplifier uu berpotensi membenturkan prabowo tni rakyat video penuh bekas lingkar inti dep kominfo,jokowi,PER,6272
5626,manipulasi uu alright warisan jokowi jebakan rakyat tni amplifier prabowo rezim busuk jokowi mewarisi racun ganas aneka produk kebijakan amplifier uu berpotensi membenturkan prabowo tni rakyat video penuh bekas lingkar inti dep kominfo,prabowo,PER,6272
5626,manipulasi uu alright warisan jokowi jebakan rakyat tni amplifier prabowo rezim busuk jokowi mewarisi racun ganas aneka produk kebijakan amplifier uu berpotensi membenturkan prabowo tni rakyat video penuh bekas lingkar inti dep kominfo,jokowi,PER,6272
